2.4199960231781,22.3400001525879
2.40311312675476,22.334056854248
2.28840160369873,22.2936840057373
2.15833759307861,22.2479000091553
2.02849268913269,22.2021942138672
1.8989143371582,22.1565818786621
1.76970112323761,22.1110992431641
1.64088571071625,22.0657577514648
1.51111030578613,22.0262908935547
1.3830338716507,22.0143852233887
1.26990354061127,22.0217380523682
1.1617476940155,22.0147457122803
1.05577528476715,21.9902000427246
0.950151920318604,21.9697589874268
0.84562212228775,21.9598522186279
0.74334979057312,21.936185836792
0.641216933727264,21.9157981872559
0.541435658931732,21.9139137268066
0.445041388273239,21.9124145507813
0.358991235494614,21.9250831604004
0.133286073803902,21.9293193817139
-0.0283027682453394,21.9038505554199
-0.189460605382919,21.8783588409424
-0.350048333406448,21.8624782562256
-0.50937819480896,21.8419895172119
-0.666275918483734,21.8434753417969
-0.821472883224487,21.8314819335938
-1.06091940402985,21.8007068634033
-1.36323988437653,21.761775970459
-1.66465890407562,21.7247371673584
-1.963996052742,21.7016716003418
-2.26115036010742,21.668155670166
-2.55639743804932,21.6465396881104
-2.8498318195343,21.6147994995117
-3.14227962493896,21.5831069946289
-3.28814649581909,21.5672988891602
-3.57917094230652,21.5357570648193
-3.86925053596497,21.5043201446533
-4.15834712982178,21.4729919433594
-4.44650268554688,21.441764831543
-4.73370504379272,21.4106388092041
-5.01995325088501,21.3796195983887
-5.30525827407837,21.3486995697021
-5.58960199356079,21.3178825378418
-5.8730206489563,21.2871704101563
-6.15552377700806,21.256555557251
-6.43710660934448,21.2260398864746
-6.7172327041626,21.1929550170898
-6.99642133712769,21.162088394165
-7.27455902099609,21.1304416656494
-7.55128192901611,21.097188949585
-7.82447481155396,21.0546417236328
-8.08634567260742,20.9871368408203
-8.35356521606445,20.9474449157715
-8.61656761169434,20.8960609436035
-8.8569221496582,20.8009243011475
-9.09892082214355,20.7185382843018
-9.34831809997559,20.6630935668945
-9.5970458984375,20.6087398529053
-9.95022010803223,20.4887924194336
-10.1823873519897,20.4107112884521
-10.4187126159668,20.3486232757568
-10.6542844772339,20.2868919372559
-10.8890924453735,20.2253704071045
-11.1231164932251,20.1640510559082
-11.3534307479858,20.0955047607422
-11.5835952758789,20.0329761505127
-11.8130979537964,19.9709815979004
-12.0418577194214,19.9092979431152
-12.2606868743896,19.8268451690674
-12.4817361831665,19.7550621032715
-12.8149833679199,19.6577949523926
-13.0359010696411,19.5922756195068
-13.2555074691772,19.5258464813232
-13.4519100189209,19.468090057373
-13.4724006652832,19.462064743042
-13.4728364944458,19.461935043335
-13.4730529785156,19.4618721008301
-13.4731140136719,19.4618492126465
-13.4731302261353,19.461841583252
-13.4731302261353,19.461841583252
-13.4731302261353,19.461841583252
