35.6599998474121,24.1100006103516
35.6599998474121,24.1100006103516
35.6599998474121,24.1100006103516
35.6599998474121,24.1100006103516
35.6599998474121,24.1100006103516
35.6599998474121,24.1100006103516
35.6599998474121,24.1100006103516
35.6599998474121,24.1100006103516
35.6599998474121,24.1100006103516
35.9375076293945,24.2109413146973
36.8343963623047,24.5370807647705
37.7477607727051,24.8501415252686
38.6105461120605,24.8464546203613
39.7934761047363,24.9830780029297
41.1997947692871,24.8361625671387
42.0802803039551,24.682991027832
43.1410636901855,24.450626373291
43.9535903930664,23.8820648193359
45.3139877319336,23.2818412780762
46.7015190124512,22.776123046875
48.3644027709961,22.4278430938721
49.9143257141113,22.0179710388184
51.5861968994141,21.9658298492432
53.2234001159668,21.9295539855957
54.6588592529297,22.3836116790771
56.1143341064453,22.7240238189697
57.3946876525879,23.3377799987793
58.4678688049316,24.0877437591553
59.1741333007813,25.2110347747803
59.7416343688965,25.8680572509766
60.4062919616699,26.7035236358643
60.9390983581543,27.5779266357422
61.365364074707,28.4643745422363
61.8909568786621,29.4925003051758
62.0886459350586,30.3588466644287
62.2474403381348,31.1816577911377
62.453540802002,32.3347282409668
62.4390258789063,33.6550407409668
62.3970336914063,34.7227210998535
62.1361122131348,35.6576232910156
61.9098587036133,36.9585075378418
61.4513626098633,37.9100685119629
61.0373802185059,39.0893783569336
60.3134803771973,39.9854621887207
59.6352882385254,40.875560760498
58.7324447631836,41.4939842224121
57.4658966064453,42.5288543701172
56.3219795227051,42.9468154907227
54.9513740539551,43.5901222229004
53.5598831176758,43.8823318481445
52.0326156616211,44.1686401367188
50.4766387939453,44.3184852600098
49.2259902954102,43.8224830627441
47.9531860351563,43.4599227905273
46.6822319030762,43.1304740905762
45.5174751281738,42.6316795349121
44.4913368225098,42.016975402832
43.7874298095703,41.2326736450195
43.1284790039063,40.7097358703613
42.462028503418,39.9527854919434
41.7564735412598,39.2484245300293
41.1115760803223,38.5212554931641
40.5774955749512,37.9624519348145
39.9150047302246,37.2692832946777
39.341854095459,36.790168762207
38.6641845703125,36.1656608581543
37.9151496887207,35.7489738464355
37.2131195068359,35.3160018920898
36.4917526245117,35.0034294128418
35.8039817810059,34.670539855957
35.0987129211426,34.4155464172363
34.655403137207,34.2118110656738
34.655403137207,34.2118110656738
34.655403137207,34.2118110656738
34.655403137207,34.2118110656738
34.655403137207,34.2118110656738
